,name,drop_status
186,https://www.motorgeraete-harz.de/ueber-uns/,keep
187,https://boerger-motorgeraete-halberstadt.de/ueber-uns/,keep
188,https://www.stepstone.de/jobs/kundendienstmonteur-in/in-clausthal-zellerfeld?q=Kundendienstmonteur%2Fin,keep
189,https://www.tuugo.de/Companies/uniprec-gmbh/0130004206854,keep
190,https://www.werktuigen.de/wth/tci-28,keep
191,https://www.xing.com/profile/David_Poerschke3,keep
192,https://www.forsttechnikrahenbrock.net/ueberuns-m,keep
193,https://www.emailverband.de/General/downloads/de/PDF/DEV-MVZ-Firmen2010.pdf,keep
194,http://oferteo.de/maschinenhandel/goslar,keep
195,https://www.neydorff-gebraucht-maschinen.de/,keep
196,https://www.wlw.de/de/suche/gebrauchte-maschinen/darmstadt,keep
197,https://www.tramao.de/gebrauchtmaschinen-in/darmstadt,keep
198,https://www.neydorff.de/,keep
199,https://www.technikboerse.com/gebraucht/lokal/hessen/darmstadt-dieburg,keep
200,https://www.motorradcenter-darmstadt.de/,keep
201,https://www.1000ps.de/gebrauchte-motorraeder/anbieter/1192461/MCD-Motorrad-Center-Darmstadt-GmbH,keep
202,https://www.ebay-kleinanzeigen.de/s-motorraeder-roller/darmstadt/motorrad/k0c305l4888,keep
203,https://www.petri-landmaschinen.de/gebrauchtmaschinen,keep
204,https://www.maschinensucher.de/Haendler/tci-174?page=2&sort=kilometer,keep
205,https://www.bns-gmbh.de/,keep
206,https://www.quoka.de/handwerk-hausbau/werkzeug-maschinen/darmstadt/sc_30_ct_121900.html,keep
207,https://www.12gebrauchtwagen.de/stadt/darmstadt,keep
208,https://www.gartentechnik.com/darmstadt/,keep
209,https://auto.meinestadt.de/darmstadt-wissenschaftsstadt/gebrauchtwagen,keep
210,https://www.technikboerse.com/haendler/fricke-landtechnik-gmbh-49081055,keep
211,https://www.traktorpool.de/frickedm/,keep
212,https://www.fricke24.de/demmin/,keep
213,https://www.fricke24.de/,keep
214,https://mihg.de/de/gebrauchtmaschinen#!,keep
215,https://mihg.de/de/gebrauchtmaschinen,keep
216,"https://www.mascus.de/fricke-landtechnik-gmbh/0ba9d6db,1,relevance,searchdealer.html",keep
217,https://www.mecklenburger-lt.de/,keep
218,https://www.mecklenburger-lt.de/index.php?lname=gebrauchtmaschinen&maschID=58819610202&kundeID=13642,keep
219,https://www.proplanta.de/Adresse/Fricke+Landtechnik+GmbH_af1277111075.html,keep
220,https://www.swecon.de/finden/mieten/riesebeck-baumaschinen-gmbh/, 
221,https://karriere.fricke.de/stellenangebot/lagerist-mwd-1757/,keep
222,https://www.agriaffaires.de/pros/list/126742-0/1/fricke-landtechnik-gmbh.html,keep
223,https://www.baumaschinenriesebeck.de/, 
224,https://www.eilbote-online.com/artikel/forschung-projekt-agrisens-demmin-40-gestartet-37669,keep
225,https://www.maschinensucher.de/Haendler/51152/Puettmer-GmbH-Ebersbach-Fils,keep
226,https://www.maschinensucher.de/Haendler/42225/Volker-Gross-Werkzeugmaschinen-GmbH-Ebersbach-Fils,keep
227,https://www.ebay-kleinanzeigen.de/s-haushaltsgeraete/ebersbach-an-der-fils/c176l8866,keep
228,https://www.resale.de/H%C3%A4ndlerverzeichnis/Deutschland/STM-GmbH/Maschinenh%C3%A4ndler-54776011.html,keep
229,https://www.werktuigen.de/wth/tci-209?page=10,keep
230,https://www.vw-hahn-ebersbach.de/de.html,keep
231,https://www.autoscout24.de/haendler/ah-auto-ebersbach-an-der-fils,keep
232,https://www.lorch-shop.com/gebrauchtmaschinen-und-zubehoer,keep
233,https://www.vollmer-automobile.de/,keep
234,https://web2.cylex.de/firma-home/landmaschinen-schmid-8277846.html,keep
235,https://www.gross-maschinen.de/,keep
236,https://www.dasoertliche.de/Themen/Sahin-Stahl-u-Maschinen-Ebersbach-an-der-Fils-Strutstr,keep
237,https://web2.cylex.de/suche/fr%C3%A4smaschinen/Ebersbach,keep
238,https://www.wlw.de/de/firma/koc-gebrauchtmaschinen-1855151,keep
239,https://branchenbuch.meinestadt.de/ebersbach-an-der-fils/company/12232644,keep
240,https://mueller-lt.de/angebote-gebrauchtmaschinen,keep
241,http://www.hausderlandtechnik.de/Gebrauchtmaschinen,keep
242,http://www.egw-ehingen.de/produkte/gebrauchtmaschinen,keep
243,https://www.knab-gbr.de/agrar/maschinenboerse/,keep
244,https://www.maschinensucher.de/Haendler/42939/GE-BE-MA-Ehingen,keep
